household_id,house_size,sqft,occupants,owns_PhoneCharging,owns_Radio,owns_TV,owns_IronBox,owns_ElectricKettle,owns_Fridge,owns_Microwave,owns_WashingMachine,owns_Laptop,owns_DeepFreezer,owns_Fan,owns_WaterHeater,monthly_consumption_kwh,monthly_bill_kes
H07725,3+ Beds,1204.0,5,1,0,1,1,0,1,1,0,1,0.0,0,1,235.07,6114
H07726,1 Bed,655.0,1,1,1,1,0,0,0,0,0,1,0.0,1,0,64.69,1463
H07727,2 Beds,855.0,3,1,1,1,1,0,1,1,0,0,0.0,0,0,145.22,3604
H07728,1 Bed,701.0,3,1,1,1,1,1,1,0,0,1,0.0,0,0,136.53,3362
H07729,1 Bed,597.0,3,1,1,1,1,1,1,1,0,1,0.0,0,0,136.8,3369
H07730,3+ Beds,1173.0,3,1,0,1,1,0,0,0,0,0,0.0,1,0,108.36,2575
H07731,Studio,428.0,1,1,0,1,1,0,1,0,0,1,0.0,1,0,102.67,2416
H07732,2 Beds,896.0,5,1,1,1,0,1,1,1,0,0,0.0,0,0,180.95,4603
H07733,3+ Beds,1144.0,7,1,1,1,1,0,0,0,0,1,0.0,0,0,119.58,2888
H07734,Studio,420.0,2,1,1,1,0,1,0,0,0,0,0.0,0,0,57.17,1276
H07735,3+ Beds,1225.0,7,1,1,1,1,1,1,1,0,0,0.0,0,1,217.58,5626
H07736,2 Beds,900.0,4,1,1,1,1,1,1,0,0,0,0.0,0,1,148.19,3687
H07737,Studio,456.0,1,1,0,0,1,1,1,0,0,1,0.0,0,0,112.84,2700
H07738,1 Bed,,2,1,1,1,1,1,0,0,0,0,1.0,1,0,118.38,2855
H07739,1 Bed,670.0,1,1,0,1,1,1,1,0,0,0,1.0,1,0,136.45,3359
H07740,1 Bed,692.0,3,1,1,1,1,0,0,0,0,0,0.0,1,0,83.52,1931
H07741,1 Bed,653.0,2,1,1,1,1,0,1,1,0,1,0.0,0,0,133.89,3288
H07742,1 Bed,616.0,3,0,1,1,1,1,1,1,0,0,0.0,0,1,180.35,4586
H07743,Studio,518.0,1,1,1,0,1,0,1,1,0,0,0.0,0,1,126.28,3075
H07744,1 Bed,583.0,2,1,1,1,0,0,1,1,0,1,0.0,0,0,118.61,2861
H07745,1 Bed,596.0,2,1,0,0,1,1,1,0,0,0,0.0,0,0,110.58,2637
H07746,2 Beds,855.0,2,1,0,0,1,1,0,0,0,0,0.0,0,0,69.95,1594
H07747,2 Beds,997.0,2,1,0,1,1,1,0,0,0,0,0.0,0,0,83.07,1920
H07748,2 Beds,905.0,4,1,1,1,0,0,0,0,1,0,0.0,1,0,106.07,2511
H07749,2 Beds,945.0,4,1,1,1,0,0,1,0,0,1,0.0,0,0,143.01,3543
H07750,3+ Beds,1139.0,5,1,0,1,1,1,0,0,0,0,0.0,0,1,167.44,4225
H07751,2 Beds,857.0,4,1,0,0,1,0,1,0,0,1,1.0,1,0,193.24,4946
H07752,1 Bed,664.0,1,1,0,0,0,1,0,1,0,1,0.0,0,0,60.97,1370
H07753,Studio,433.0,1,1,0,0,0,1,0,0,0,0,0.0,1,0,52.28,1154
H07754,2 Beds,906.0,5,1,1,1,0,0,1,1,0,0,0.0,1,1,159.51,4004
H07755,2 Beds,926.0,2,1,0,0,1,1,0,0,1,0,0.0,0,0,64.21,1451
H07756,1 Bed,655.0,2,1,1,1,1,0,0,0,0,0,0.0,1,0,58.5,1309
H07757,2 Beds,,4,1,1,1,1,1,1,0,0,0,0.0,1,0,152.91,3819
H07758,3+ Beds,1210.0,3,1,1,1,1,0,0,1,0,0,0.0,0,1,150.94,3764
H07759,2 Beds,893.0,2,1,1,1,1,1,1,0,0,0,0.0,0,0,116.01,2789
H07760,1 Bed,664.0,2,1,0,1,0,0,1,1,0,1,0.0,0,0,106.46,2522
H07761,3+ Beds,1241.0,4,1,1,0,1,0,0,0,1,1,0.0,0,0,94.13,2195
H07762,1 Bed,614.0,1,1,0,1,0,1,1,1,0,1,1.0,0,0,179.97,4575
H07763,Studio,,2,1,0,1,1,0,1,0,0,0,0.0,0,0,78.36,1803
H07764,Studio,488.0,2,1,1,0,1,1,0,0,1,0,0.0,1,0,67.7,1538
H07765,3+ Beds,1194.0,5,1,0,1,1,0,0,0,0,0,0.0,0,1,136.48,3360
H07766,Studio,448.0,1,1,0,1,1,1,1,0,0,1,0.0,0,0,95.1,2219
H07767,2 Beds,976.0,5,1,0,1,1,0,1,1,0,0,0.0,0,0,174.78,4430
H07768,Studio,497.0,2,0,1,0,0,0,1,0,0,0,0.0,0,1,123.44,2996
H07769,1 Bed,744.0,2,1,1,0,1,1,1,0,1,1,0.0,0,1,174.07,4410
H07770,1 Bed,727.0,3,1,0,1,1,1,1,0,0,0,0.0,0,0,123.61,3001
H07771,1 Bed,639.0,3,1,0,1,0,1,0,1,0,0,0.0,1,1,160.86,4041
H07772,Studio,424.0,2,1,0,1,1,0,1,0,0,0,0.0,1,0,94.89,2214
H07773,1 Bed,640.0,3,1,1,1,1,1,0,0,0,1,0.0,0,0,80.33,1852
H07774,2 Beds,937.0,2,1,0,0,1,1,1,0,0,0,0.0,0,0,122.28,2964
H07775,2 Beds,764.0,4,1,0,1,0,1,0,0,0,0,0.0,1,1,151.54,3781
H07776,Studio,454.0,1,1,1,1,1,0,0,1,0,0,1.0,0,0,141.04,3488
H07777,3+ Beds,1251.0,3,1,0,0,0,1,1,0,0,0,0.0,0,0,133.38,3274
H07778,3+ Beds,1204.0,7,1,1,1,1,0,1,1,0,1,0.0,1,0,195.37,5005
H07779,1 Bed,665.0,3,1,1,0,1,0,1,1,0,0,0.0,0,0,99.46,2328
H07780,1 Bed,643.0,2,1,1,1,0,1,1,1,1,0,0.0,1,0,115.88,2785
H07781,Studio,385.0,1,1,1,1,1,0,1,0,0,1,0.0,0,0,119.82,2895
H07782,Studio,490.0,1,1,0,1,1,0,1,0,0,1,0.0,0,1,163.63,4119
H07783,1 Bed,641.0,3,1,1,0,1,0,0,0,0,0,0.0,0,0,78.24,1800
H07784,Studio,471.0,1,1,1,1,0,0,0,0,0,0,0.0,1,0,53.27,1179
H07785,3+ Beds,1203.0,3,1,0,1,1,0,0,1,1,0,0.0,1,0,134.88,3316
H07786,2 Beds,981.0,5,0,1,1,1,1,1,0,1,0,,0,0,173.12,4384
H07787,1 Bed,671.0,3,1,1,1,1,0,1,0,1,0,1.0,1,1,230.81,5995
H07788,2 Beds,920.0,4,1,1,1,1,1,0,0,0,0,0.0,0,0,97.99,2291
H07789,1 Bed,648.0,1,1,0,1,1,1,0,0,0,0,0.0,0,0,43.55,937
H07790,3+ Beds,1169.0,7,1,0,0,1,1,0,0,0,1,0.0,0,1,201.51,5177
H07791,2 Beds,919.0,4,1,0,0,0,0,0,0,0,0,0.0,0,0,71.6,1635
H07792,2 Beds,946.0,3,1,0,0,1,0,1,0,0,0,1.0,1,0,183.13,4663
H07793,1 Bed,653.0,3,1,0,1,1,1,0,0,1,0,0.0,1,1,94.94,2215
H07794,1 Bed,565.0,2,1,1,0,0,0,0,0,0,0,0.0,0,0,35.89,746
H07795,2 Beds,871.0,4,1,1,1,1,0,0,0,1,0,0.0,1,0,97.69,2284
H07796,1 Bed,730.0,3,1,1,1,1,1,1,1,0,1,1.0,0,1,282.26,7432
H07797,Studio,430.0,2,1,0,1,1,0,0,1,1,0,0.0,1,0,57.42,1282
H07798,1 Bed,660.0,2,1,0,1,1,0,1,0,0,0,0.0,0,0,110.21,2627
H07799,3+ Beds,1126.0,6,1,1,1,1,0,0,1,1,0,0.0,0,0,136.08,3349
H07800,1 Bed,629.0,3,0,1,0,1,1,1,1,1,0,0.0,1,0,154.23,3856
H07801,3+ Beds,1168.0,7,1,0,1,0,0,1,1,0,0,,0,1,226.18,5866
H07802,2 Beds,934.0,3,1,0,0,1,0,1,1,0,1,0.0,0,1,189.18,4832
H07803,3+ Beds,1228.0,7,1,0,1,1,1,0,0,0,0,0.0,1,0,173.89,4405
H07804,Studio,474.0,2,1,0,1,1,1,1,0,0,0,0.0,1,0,110.2,2626
H07805,2 Beds,943.0,4,1,1,1,0,1,0,0,0,1,0.0,0,0,112.35,2686
H07806,2 Beds,883.0,5,1,1,1,0,0,0,0,0,0,0.0,0,0,94.43,2203
H07807,1 Bed,721.0,2,1,1,1,1,0,0,0,0,1,0.0,0,1,114.92,2758
H07808,3+ Beds,1193.0,5,1,0,1,1,1,1,0,0,0,1.0,1,0,198.77,5100
H07809,Studio,489.0,1,1,1,0,1,1,0,0,0,0,0.0,0,0,43.26,930
H07810,1 Bed,737.0,1,1,0,0,1,1,1,0,0,1,0.0,1,0,137.14,3379
H07811,1 Bed,631.0,3,1,1,0,0,1,1,0,0,0,0.0,0,0,113.31,2713
H07812,3+ Beds,1217.0,6,1,1,1,0,0,0,0,0,1,0.0,0,0,131.57,3223
H07813,2 Beds,897.0,5,1,0,1,1,0,1,1,1,0,0.0,0,1,190.58,4871
H07814,1 Bed,658.0,2,1,1,1,1,0,1,0,0,1,0.0,1,1,137.63,3392
H07815,Studio,465.0,2,1,0,1,1,0,1,0,0,0,0.0,0,0,113.44,2717
H07816,Studio,449.0,2,1,1,1,0,0,1,0,0,1,0.0,0,0,114.89,2757
H07817,1 Bed,653.0,3,1,0,1,1,0,0,0,0,0,0.0,0,0,76.85,1765
H07818,3+ Beds,1231.0,5,1,0,1,1,0,0,1,0,0,0.0,0,0,125.96,3066
H07819,3+ Beds,1149.0,7,1,0,1,1,1,1,0,1,0,0.0,0,0,176.35,4474
H07820,2 Beds,873.0,4,1,0,1,0,1,1,0,0,0,0.0,0,0,116.62,2806
H07821,1 Bed,632.0,1,1,0,1,1,0,1,1,0,0,0.0,1,0,109.42,2604
H07822,1 Bed,597.0,3,1,1,1,1,0,1,1,0,0,,0,0,132.04,3236
H07823,2 Beds,916.0,4,1,0,1,1,1,0,1,1,0,0.0,0,0,101.99,2397
H07824,3+ Beds,1184.0,5,1,0,1,1,1,1,0,0,0,0.0,1,0,139.53,3446
H07825,Studio,418.0,2,0,0,1,1,1,0,0,0,1,1.0,1,0,145.94,3625
H07826,1 Bed,598.0,2,1,1,1,1,0,0,0,0,0,0.0,0,0,51.48,1134
H07827,2 Beds,867.0,5,1,0,1,1,0,1,0,0,1,0.0,1,0,165.77,4178
H07828,Studio,470.0,1,1,0,0,1,0,1,0,0,0,0.0,0,0,99.31,2324
H07829,3+ Beds,1151.0,4,1,0,0,1,0,1,1,0,1,0.0,0,0,161.64,4063
H07830,Studio,489.0,2,1,1,1,1,0,0,0,0,0,0.0,0,0,52.86,1168
H07831,3+ Beds,1227.0,4,1,0,1,1,0,1,0,0,0,0.0,0,0,138.3,3411
H07832,1 Bed,664.0,2,1,0,0,1,1,0,0,0,1,1.0,1,0,130.85,3203
H07833,1 Bed,585.0,2,1,0,1,1,1,1,0,0,0,0.0,0,0,117.59,2833
H07834,1 Bed,621.0,2,1,0,1,1,1,0,0,0,0,0.0,1,0,76.52,1757
H07835,2 Beds,944.0,2,1,1,1,1,0,0,1,0,0,0.0,1,0,93.54,2181
H07836,3+ Beds,1187.0,4,1,1,1,1,0,0,0,0,0,0.0,0,0,110.44,2633
H07837,1 Bed,621.0,2,1,0,1,1,0,0,1,0,0,0.0,1,0,73.49,1682
H07838,3+ Beds,1173.0,7,1,1,1,1,0,1,0,0,0,0.0,1,0,190.9,4880
H07839,3+ Beds,1217.0,6,1,0,1,1,0,0,0,0,0,0.0,0,0,121.8,2950
H07840,3+ Beds,1128.0,6,1,1,1,1,1,0,0,0,0,0.0,0,0,131.27,3215
H07841,1 Bed,693.0,1,1,1,1,1,1,0,0,0,0,0.0,1,0,53.82,1192
H07842,1 Bed,661.0,3,1,0,1,0,0,0,0,0,0,0.0,0,0,67.69,1537
H07843,Studio,411.0,2,1,1,1,1,1,1,0,1,0,0.0,0,0,128.38,3134
H07844,1 Bed,676.0,2,1,1,0,1,0,0,0,0,0,0.0,0,0,43.96,947
H07845,1 Bed,543.0,3,1,1,1,1,1,1,0,0,0,0.0,0,0,152.79,3816
H07846,Studio,402.0,2,1,1,1,1,0,1,0,0,1,0.0,0,0,140.43,3471
H07847,3+ Beds,1214.0,4,0,1,1,1,1,0,0,0,1,0.0,1,0,121.26,2935
H07848,1 Bed,712.0,1,1,0,1,1,0,0,0,0,0,0.0,0,0,61.35,1380
H07849,Studio,404.0,2,1,1,1,0,1,1,0,0,0,0.0,0,1,151.49,3780
H07850,Studio,395.0,1,1,0,1,1,0,1,0,0,0,0.0,0,0,90.97,2117
H07851,Studio,449.0,1,1,1,1,0,1,1,0,0,1,1.0,1,0,148.85,3706
H07852,2 Beds,905.0,3,1,0,1,1,1,1,0,0,0,0.0,0,0,134.47,3304
H07853,2 Beds,871.0,2,1,0,0,1,0,0,0,1,0,0.0,1,0,60.83,1367
H07854,2 Beds,870.0,2,1,1,1,0,1,1,0,0,0,0.0,0,0,143.11,3546
H07855,1 Bed,714.0,2,1,0,1,1,1,1,0,0,1,,0,1,192.3,4920
H07856,3+ Beds,1164.0,7,1,1,1,1,0,0,0,0,0,0.0,1,0,123.2,2989
H07857,1 Bed,587.0,2,1,1,1,1,0,1,0,0,1,0.0,0,0,104.2,2459
H07858,1 Bed,635.0,1,1,1,1,1,1,1,0,0,0,1.0,1,1,215.13,5557
H07859,2 Beds,,2,1,1,1,1,0,1,0,0,1,0.0,0,0,116.31,2797
H07860,3+ Beds,1229.0,4,1,1,0,1,1,0,0,0,0,0.0,0,0,84.39,1953
H07861,3+ Beds,1200.0,5,1,0,0,1,1,0,0,0,0,0.0,0,0,103.59,2442
H07862,3+ Beds,1149.0,4,1,1,1,1,1,0,0,0,0,0.0,1,0,103.64,2443
H07863,1 Bed,648.0,1,1,0,0,1,1,1,0,0,0,0.0,0,0,86.75,2012
H07864,3+ Beds,,6,1,0,0,1,0,0,0,0,0,0.0,0,1,193.25,4946
H07865,3+ Beds,1226.0,3,1,0,1,0,1,0,0,0,1,0.0,1,0,103.68,2444
H07866,1 Bed,693.0,1,1,1,1,1,0,1,0,0,1,1.0,1,0,148.63,3700
H07867,3+ Beds,1138.0,5,1,0,1,1,0,0,0,0,0,0.0,0,0,104.29,2461
H07868,3+ Beds,1185.0,7,1,0,1,1,0,1,0,1,0,0.0,0,0,165.49,4171
H07869,2 Beds,879.0,3,1,0,1,1,0,1,1,0,0,0.0,0,0,117.23,2823
H07870,2 Beds,,4,1,0,0,1,1,0,1,0,1,0.0,1,0,128.6,3140
H07871,3+ Beds,1190.0,3,1,1,1,0,0,0,0,0,0,,0,0,79.28,1826
H07872,3+ Beds,1199.0,5,1,0,1,1,0,1,0,0,1,0.0,1,0,182.1,4635
H07873,2 Beds,882.0,3,1,0,1,1,0,1,1,0,0,0.0,0,0,146.48,3640
H07874,Studio,337.0,1,1,1,0,0,0,1,1,0,1,0.0,0,0,76.34,1753
H07875,1 Bed,697.0,2,1,0,1,0,0,0,0,1,0,0.0,0,1,99.69,2334
H07876,Studio,375.0,2,1,0,1,1,0,1,0,0,0,0.0,1,0,99.81,2337
H07877,1 Bed,628.0,2,1,0,1,1,0,0,1,1,0,0.0,0,1,140.61,3476
H07878,Studio,388.0,1,1,1,1,1,1,1,1,0,0,0.0,1,0,98.5,2304
H07879,2 Beds,877.0,4,1,1,0,1,0,1,0,0,0,0.0,1,0,95.91,2240
H07880,3+ Beds,1182.0,7,1,0,0,0,0,1,0,0,1,0.0,0,1,240.3,6260
H07881,3+ Beds,1180.0,4,1,1,1,1,0,0,0,1,0,,1,0,114.81,2755
H07882,Studio,509.0,2,0,0,0,1,1,0,1,0,0,1.0,0,1,164.8,4151
H07883,2 Beds,853.0,2,1,0,1,0,0,0,0,0,1,0.0,1,0,86.11,1996
H07884,Studio,438.0,2,1,1,1,1,1,1,1,0,0,0.0,1,1,150.93,3764
H07885,3+ Beds,1223.0,4,1,0,1,1,0,0,1,1,0,0.0,0,0,112.1,2679
H07886,Studio,434.0,1,1,0,1,1,1,0,0,0,0,0.0,1,1,102.08,2399
H07887,Studio,,1,1,1,0,1,0,1,0,0,1,0.0,0,0,98.3,2299
H07888,1 Bed,729.0,3,1,0,1,1,1,1,0,0,0,0.0,0,0,134.76,3312
H07889,Studio,482.0,1,1,0,1,1,1,1,1,0,0,0.0,1,0,110.73,2641
H07890,2 Beds,867.0,5,1,0,0,1,0,1,0,0,0,0.0,0,0,122.81,2978
H07891,1 Bed,661.0,1,0,0,0,1,0,1,0,0,0,0.0,1,0,111.28,2656
H07892,2 Beds,865.0,3,1,0,0,1,0,1,0,0,1,0.0,0,0,119.04,2873
H07893,3+ Beds,1219.0,5,1,1,1,1,0,1,0,1,0,0.0,0,0,137.1,3378
H07894,1 Bed,593.0,1,1,0,1,1,0,0,0,0,1,0.0,0,1,106.96,2536
H07895,1 Bed,683.0,1,1,1,1,0,0,0,0,0,0,0.0,0,0,44.4,958
H07896,3+ Beds,1216.0,3,1,1,0,1,0,1,1,1,1,0.0,0,1,200.04,5136
H07897,1 Bed,665.0,1,1,1,0,1,0,1,1,0,0,0.0,0,0,113.45,2717
H07898,3+ Beds,1201.0,6,1,1,1,1,0,1,1,0,0,0.0,0,0,157.6,3950
H07899,2 Beds,910.0,4,1,1,1,1,1,1,0,0,0,1.0,0,0,197.37,5061
H07900,Studio,416.0,2,1,1,1,1,1,1,0,1,0,0.0,1,0,108.88,2589
H07901,1 Bed,653.0,1,1,1,0,0,0,0,1,0,1,0.0,0,0,37.83,794
H07902,2 Beds,925.0,2,1,0,1,1,1,0,0,0,1,0.0,1,1,131.82,3230
H07903,Studio,468.0,2,1,0,0,1,1,1,0,0,0,0.0,0,1,137.37,3385
H07904,3+ Beds,1163.0,7,1,0,1,0,1,0,0,0,0,0.0,1,0,152.31,3803
H07905,3+ Beds,1224.0,3,1,1,1,1,1,1,1,1,0,,0,0,171.18,4330
H07906,2 Beds,853.0,2,1,1,1,1,0,0,0,0,0,0.0,0,0,71.35,1628
H07907,3+ Beds,1171.0,7,1,0,1,1,0,1,0,0,0,1.0,0,0,211.2,5447
H07908,2 Beds,866.0,3,1,1,1,1,1,1,0,0,0,0.0,0,0,131.84,3231
H07909,3+ Beds,1176.0,5,1,1,1,1,1,0,0,0,0,0.0,1,0,123.66,3002
H07910,1 Bed,646.0,1,1,0,0,1,0,0,0,1,0,0.0,1,0,73.64,1685
H07911,1 Bed,678.0,2,1,0,0,1,1,1,0,0,1,0.0,0,0,128.55,3139
H07912,2 Beds,943.0,2,1,0,1,1,1,1,1,0,1,0.0,1,1,204.9,5271
H07913,1 Bed,669.0,3,1,1,1,1,1,0,0,0,0,0.0,0,0,90.57,2107
H07914,1 Bed,621.0,3,1,1,1,0,0,1,0,0,0,0.0,1,0,103.55,2441
H07915,1 Bed,681.0,1,0,1,1,1,1,0,0,0,0,0.0,0,1,92.69,2159
H07916,1 Bed,690.0,3,1,1,0,0,0,1,0,0,1,0.0,0,0,74.14,1698
H07917,1 Bed,,2,1,0,1,0,1,1,0,0,1,0.0,1,1,154.4,3861
H07918,2 Beds,853.0,3,1,0,1,1,1,0,1,0,0,0.0,0,1,115.95,2787
H07919,2 Beds,,4,1,1,1,1,0,0,0,0,0,0.0,0,0,90.59,2107
H07920,2 Beds,978.0,5,1,0,0,1,0,1,0,0,1,0.0,0,0,135.91,3344
H07921,3+ Beds,1188.0,5,1,1,0,1,1,0,1,0,1,0.0,1,0,130.43,3191
H07922,1 Bed,643.0,3,1,0,1,1,1,1,0,0,1,0.0,0,0,132.69,3254
H07923,1 Bed,679.0,1,1,1,1,0,0,1,1,0,1,1.0,0,0,136.59,3363
H07924,3+ Beds,1153.0,3,1,0,1,1,1,0,0,0,1,0.0,0,0,117.04,2817
H07925,1 Bed,607.0,1,1,1,1,1,1,1,0,0,1,0.0,1,1,152.48,3807
H07926,2 Beds,896.0,4,1,0,1,1,0,0,0,0,0,0.0,0,0,84.48,1955
H07927,2 Beds,934.0,2,1,0,1,1,0,0,1,0,0,0.0,0,0,85.89,1990
H07928,2 Beds,888.0,2,1,1,1,0,1,1,0,1,0,0.0,0,0,113.01,2705
H07929,2 Beds,874.0,2,1,1,1,1,1,1,1,1,0,0.0,0,0,137.92,3401
H07930,2 Beds,833.0,5,1,1,0,1,1,1,1,0,1,0.0,1,0,181.37,4614
H07931,1 Bed,714.0,2,1,1,1,1,1,0,0,1,0,,0,0,68.74,1564
H07932,Studio,400.0,1,1,1,1,1,0,1,0,0,0,0.0,1,0,92.68,2159
H07933,3+ Beds,1253.0,7,1,1,1,1,0,0,1,1,0,0.0,1,0,152.61,3811
H07934,3+ Beds,1172.0,5,1,0,1,1,0,1,0,0,1,0.0,1,0,178.51,4534
H07935,2 Beds,946.0,5,1,0,1,1,1,1,0,0,0,0.0,0,1,178.59,4537
H07936,2 Beds,969.0,4,1,0,1,1,1,0,0,0,1,0.0,1,1,135.16,3323
H07937,Studio,415.0,1,1,0,1,1,0,1,1,0,1,0.0,1,0,129.36,3161
H07938,1 Bed,674.0,3,1,1,1,0,1,1,0,0,1,0.0,0,0,98.89,2314
H07939,2 Beds,930.0,3,1,0,1,1,0,1,0,0,0,1.0,1,0,186.05,4745
H07940,2 Beds,951.0,5,1,0,0,1,0,1,1,1,0,0.0,0,0,116.78,2810
H07941,1 Bed,638.0,3,0,0,1,1,0,0,0,0,1,0.0,0,0,74.88,1716
H07942,Studio,500.0,2,1,1,1,1,0,1,0,0,0,0.0,0,0,124.07,3014
H07943,3+ Beds,1204.0,3,1,1,1,1,1,1,0,0,0,0.0,0,0,139.18,3436
H07944,3+ Beds,1160.0,5,1,1,1,1,1,0,0,0,1,0.0,0,0,115.93,2786
H07945,1 Bed,691.0,3,1,1,1,1,1,0,1,0,1,0.0,1,0,101.85,2393
H07946,3+ Beds,1251.0,6,1,0,1,1,0,0,1,0,0,0.0,0,1,175.86,4460
H07947,3+ Beds,1200.0,5,1,1,1,0,0,1,0,0,1,0.0,0,1,178.66,4539
H07948,1 Bed,645.0,1,1,1,1,1,1,1,0,0,1,0.0,0,0,119.31,2881
H07949,3+ Beds,1231.0,7,1,1,1,0,0,1,0,0,1,0.0,0,0,174.12,4412
H07950,1 Bed,718.0,1,1,1,1,1,1,0,0,0,1,0.0,0,1,113.13,2708
H07951,1 Bed,600.0,3,1,1,0,1,0,1,0,0,0,0.0,0,0,102.44,2410
H07952,1 Bed,693.0,1,1,0,0,1,0,0,0,0,1,0.0,1,1,95.26,2223
H07953,2 Beds,982.0,3,1,0,0,0,1,0,0,0,0,0.0,0,1,90.16,2097
H07954,2 Beds,865.0,5,1,1,1,0,1,1,1,1,1,0.0,0,0,171.47,4338
H07955,2 Beds,923.0,4,1,1,1,1,1,1,1,0,0,0.0,1,0,147.4,3665
H07956,Studio,453.0,1,1,0,0,1,1,1,0,0,0,0.0,0,1,121.92,2954
H07957,2 Beds,915.0,4,1,0,1,1,1,1,0,0,1,0.0,1,0,140.11,3462
H07958,1 Bed,701.0,3,1,1,0,0,0,1,0,0,0,0.0,0,0,102.71,2417
H07959,1 Bed,586.0,3,1,0,1,1,0,1,1,0,0,0.0,0,0,150.0,3738
H07960,2 Beds,880.0,4,1,0,1,1,1,1,0,0,1,0.0,0,0,155.98,3905
H07961,1 Bed,595.0,1,1,1,1,0,1,0,0,0,1,0.0,0,0,73.25,1676
H07962,3+ Beds,1188.0,3,1,1,1,1,0,1,0,0,0,0.0,0,0,163.27,4109
H07963,2 Beds,975.0,5,1,1,1,1,0,0,1,0,1,1.0,0,0,180.04,4577
H07964,2 Beds,858.0,2,1,1,1,1,0,1,1,0,1,1.0,1,1,242.28,6316
H07965,1 Bed,631.0,1,0,1,0,0,1,0,0,1,0,0.0,0,0,29.87,597
H07966,1 Bed,626.0,3,1,1,1,1,1,0,0,0,0,0.0,1,0,78.2,1799
H07967,1 Bed,666.0,2,1,1,0,1,1,0,0,0,1,0.0,0,1,116.54,2803
H07968,1 Bed,637.0,1,1,0,0,1,1,1,0,1,1,1.0,0,0,187.94,4798
H07969,1 Bed,619.0,1,1,1,0,1,0,0,0,0,0,0.0,1,0,49.25,1079
H07970,2 Beds,869.0,3,1,0,0,1,0,0,1,0,0,0.0,0,0,85.3,1976
H07971,2 Beds,894.0,2,1,1,1,1,1,0,0,0,1,0.0,0,0,83.24,1924
H07972,3+ Beds,1151.0,6,1,0,0,1,0,1,1,0,0,0.0,0,0,164.44,4141
H07973,Studio,353.0,2,1,0,1,1,0,0,0,0,0,0.0,0,0,51.11,1125
H07974,1 Bed,697.0,2,1,1,0,0,1,1,1,0,0,0.0,0,0,101.93,2395
H07975,Studio,455.0,1,1,0,0,0,0,1,0,0,0,0.0,1,0,88.57,2057
H07976,3+ Beds,1176.0,4,1,1,1,1,1,0,0,1,1,0.0,0,0,133.65,3281
H07977,Studio,444.0,1,1,0,0,1,0,1,0,1,0,0.0,1,0,99.24,2322
H07978,2 Beds,930.0,2,1,1,0,1,1,0,0,0,0,0.0,1,0,77.25,1775
H07979,2 Beds,865.0,5,1,1,1,1,0,0,1,0,1,0.0,0,1,138.11,3406
H07980,1 Bed,651.0,2,1,0,1,1,0,0,1,0,1,0.0,0,0,78.54,1807
H07981,3+ Beds,1179.0,5,1,1,0,0,1,0,0,0,0,1.0,1,0,153.41,3833
H07982,3+ Beds,1249.0,6,1,0,1,1,0,1,0,0,0,0.0,0,1,186.16,4748
H07983,1 Bed,552.0,1,1,1,0,1,1,1,1,0,1,0.0,1,0,131.45,3220
H07984,Studio,394.0,2,1,0,0,1,1,1,0,0,1,0.0,0,1,141.4,3498
H07985,2 Beds,957.0,2,1,0,0,1,0,0,0,0,0,0.0,0,0,34.32,707
H07986,2 Beds,852.0,5,1,1,1,1,0,0,1,0,0,1.0,0,0,145.7,3618
H07987,2 Beds,868.0,4,1,0,1,1,1,0,1,0,1,1.0,1,1,213.54,5513
H07988,2 Beds,851.0,4,1,1,0,1,1,1,0,0,1,0.0,1,0,155.47,3891
H07989,3+ Beds,1106.0,7,1,0,1,1,1,1,1,0,0,1.0,0,1,254.85,6667
H07990,2 Beds,896.0,4,1,0,1,1,0,0,0,0,0,1.0,1,0,156.08,3908
H07991,1 Bed,677.0,1,1,0,1,1,1,1,0,0,1,0.0,0,1,153.67,3840
H07992,2 Beds,912.0,4,1,1,1,1,1,0,0,0,0,0.0,0,0,95.8,2237
H07993,1 Bed,600.0,2,1,0,1,1,1,1,0,0,0,0.0,0,0,125.47,3053
H07994,3+ Beds,1178.0,3,1,0,0,0,1,0,0,0,1,0.0,1,0,93.72,2185
H07995,1 Bed,716.0,3,1,0,1,1,0,1,0,0,1,0.0,0,0,146.02,3627
H07996,Studio,442.0,2,1,0,1,1,0,1,1,0,1,0.0,1,0,118.04,2845
H07997,3+ Beds,1162.0,6,1,1,0,1,1,0,1,0,1,0.0,0,0,136.17,3352
H07998,1 Bed,686.0,2,1,0,1,1,1,0,0,0,0,0.0,0,0,75.4,1729
H07999,3+ Beds,1188.0,6,1,0,1,1,1,0,0,0,0,0.0,0,0,103.75,2446
H08000,2 Beds,824.0,5,1,1,0,1,0,1,0,0,0,0.0,0,0,129.21,3157
H08001,2 Beds,865.0,5,1,1,1,1,0,1,0,0,1,0.0,0,0,144.13,3574
H08002,2 Beds,937.0,5,1,1,1,1,0,0,0,0,1,0.0,0,1,161.34,4055
H08003,3+ Beds,1193.0,3,1,1,1,1,0,1,1,0,1,0.0,0,0,164.15,4133
H08004,3+ Beds,1196.0,6,1,1,0,1,0,0,0,0,0,0.0,0,0,113.37,2715
H08005,2 Beds,925.0,2,1,1,0,0,1,0,1,0,0,0.0,0,0,72.28,1652
H08006,1 Bed,618.0,2,1,1,1,1,0,1,1,0,0,0.0,0,0,117.57,2832
H08007,1 Bed,589.0,3,1,1,1,0,0,1,0,0,0,0.0,0,1,131.14,3211
